,MESS_DATUM,prec_mm,humidity,temp,sun_min,wind_speed,air_pressure,radiation
22838,2021071306,0.0,75.0,21.7,60.0,1.7,1010.0,57.0
22839,2021071307,0.0,66.0,23.6,60.0,2.3,1010.1,112.0
22840,2021071308,0.0,60.0,25.0,60.0,2.9,1009.8,165.0
22841,2021071309,0.0,52.0,26.4,60.0,2.9,1009.5,214.0
22842,2021071310,0.0,50.0,27.3,57.0,3.7,1009.2,258.0
22843,2021071311,0.0,49.0,27.3,31.0,3.8,1008.9,291.0
22844,2021071312,0.0,45.0,29.3,39.0,4.1,1008.5,305.0
22845,2021071313,0.0,44.0,29.6,24.0,3.3,1008.3,252.0
22846,2021071314,0.0,42.0,29.8,45.0,3.5,1008.1,215.0
22847,2021071315,0.0,40.0,30.1,60.0,3.7,1007.7,125.0
22848,2021071316,0.0,43.0,29.1,14.0,4.0,1007.3,88.0
22849,2021071317,0.0,45.0,29.0,58.0,4.9,1007.2,144.0
22850,2021071318,0.0,47.0,28.5,49.0,4.6,1007.5,91.0
22851,2021071319,0.0,54.0,26.2,10.0,3.3,1007.5,43.0
22852,2021071320,0.0,58.0,24.6,0.0,3.4,1007.3,8.0
22853,2021071403,0.0,92.0,19.4,0.0,2.1,1007.6,0.0
22854,2021071404,0.0,92.0,19.2,0.0,2.1,1008.0,1.0
22855,2021071405,0.0,95.0,19.2,0.0,2.5,1007.7,3.0
22856,2021071406,0.0,92.0,20.1,1.0,1.7,1008.2,17.0
22857,2021071407,0.0,89.0,20.8,0.0,2.5,1008.7,32.0
22858,2021071408,0.0,86.0,21.3,0.0,2.6,1008.7,31.0
22859,2021071409,0.0,80.0,22.2,2.0,3.3,1009.4,60.0
22860,2021071410,0.0,73.0,23.2,34.0,3.7,1009.0,66.0
22861,2021071411,0.0,73.0,23.3,0.0,4.0,1009.2,96.0
22862,2021071412,0.0,68.0,24.2,5.0,3.6,1009.6,127.0
22863,2021071413,0.0,63.0,24.7,20.0,4.2,1009.5,115.0
22864,2021071414,0.0,62.0,25.1,18.0,3.8,1009.3,97.0
22865,2021071415,0.0,53.0,26.2,54.0,3.5,1009.0,169.0
22866,2021071416,0.0,59.0,24.9,23.0,3.7,1009.6,134.0
22867,2021071417,0.0,57.0,25.4,44.0,3.6,1009.6,147.0
22868,2021071418,0.0,58.0,24.5,14.0,3.7,1009.5,77.0
22869,2021071419,0.0,63.0,22.9,0.0,4.8,1010.1,53.0
22870,2021071420,0.0,64.0,21.6,0.0,3.1,1010.6,16.0
22871,2021071503,0.0,84.0,16.9,0.0,1.7,1011.3,0.0
22872,2021071504,0.0,86.0,17.3,0.0,2.2,1011.3,0.0
22873,2021071505,0.0,84.0,18.1,0.0,2.3,1011.6,13.0
22874,2021071506,0.0,79.0,19.1,0.0,2.1,1011.7,18.0
22875,2021071507,0.0,68.0,21.1,37.0,3.7,1011.9,58.0
22876,2021071508,0.0,63.0,22.7,32.0,2.9,1011.9,71.0
22877,2021071509,0.0,63.0,23.3,7.0,3.3,1011.8,196.0
22878,2021071510,0.0,57.0,25.2,28.0,2.9,1012.2,265.0
22879,2021071511,0.0,53.0,25.8,60.0,2.6,1012.2,235.0
22880,2021071512,0.0,51.0,26.5,31.0,2.1,1012.1,281.0
22881,2021071513,0.0,52.0,26.7,21.0,2.8,1011.7,265.0
22882,2021071514,0.0,51.0,27.0,29.0,2.4,1011.7,216.0
22883,2021071515,0.0,66.0,23.7,19.0,3.6,1012.1,164.0
22884,2021071516,0.0,63.0,24.9,14.0,3.7,1012.0,190.0
22885,2021071517,0.0,55.0,26.4,60.0,3.3,1011.8,167.0
22886,2021071518,0.0,53.0,26.5,57.0,2.4,1012.5,66.0
22887,2021071519,0.0,60.0,24.3,8.0,2.0,1012.6,25.0
22888,2021071520,0.0,67.0,22.4,0.0,1.7,1013.4,8.0
22889,2021071603,0.0,93.0,17.9,0.0,0.6,1014.6,0.0
22890,2021071604,0.0,91.0,17.6,0.0,0.8,1014.9,1.0
22891,2021071605,0.0,86.0,20.2,51.0,0.9,1015.0,13.0
22892,2021071606,0.0,79.0,21.9,48.0,0.6,1015.4,53.0
22893,2021071607,0.0,72.0,23.7,60.0,1.0,1015.9,104.0
22894,2021071608,0.0,67.0,25.1,60.0,1.4,1015.9,164.0
22895,2021071609,0.0,62.0,26.4,58.0,1.7,1016.2,195.33333333333334
22896,2021071610,0.0,60.0,27.4,57.0,1.8,1016.0,226.66666666666666
22897,2021071611,0.0,57.0,27.9,44.0,2.4,1016.3,258.0
22898,2021071612,0.0,52.0,28.8,25.0,3.1,1016.3,255.0
22899,2021071613,0.0,47.0,29.4,37.0,3.1,1016.2,265.0
22900,2021071614,0.0,49.0,29.0,37.0,3.3,1016.3,188.0
22901,2021071615,0.0,67.0,26.5,3.0,6.4,1016.6,156.0
22902,2021071616,0.0,69.0,26.2,0.0,5.6,1016.6,138.0
22903,2021071617,0.0,69.0,26.3,0.0,4.2,1016.8,70.0
23008,2021072214,0.0,59.0,22.8,0.0,3.1,1020.5,36.0
23009,2021072215,0.0,56.0,23.1,2.0,2.8,1020.1,80.0
23010,2021072216,0.0,55.0,22.8,0.0,2.9,1019.8,91.0
23011,2021072217,0.0,59.0,22.1,0.0,3.0,1019.2,59.0
23012,2021072218,0.0,59.0,21.8,0.0,2.8,1018.9,41.0
23013,2021072219,0.0,59.0,21.3,0.0,2.7,1018.7,17.0
23014,2021072220,0.0,61.0,21.0,0.0,1.9,1018.9,5.0
23015,2021072303,0.0,90.0,14.5,0.0,0.6,1018.2,0.0
23016,2021072304,0.0,89.0,15.1,0.0,0.8,1018.2,0.0
23017,2021072305,0.0,89.0,16.8,0.0,0.4,1018.0,6.0
23018,2021072306,0.0,81.0,18.7,35.0,0.3,1017.9,33.0
23019,2021072307,0.0,72.0,20.2,18.0,0.6,1017.9,48.0
23020,2021072308,0.0,64.0,21.2,22.0,1.9,1017.9,128.0
23021,2021072309,0.0,59.0,22.2,20.0,1.7,1017.8,165.0
23022,2021072310,0.0,57.0,22.9,27.0,2.2,1017.5,237.0
23023,2021072311,0.0,51.0,23.6,49.0,2.5,1017.1,275.0
23024,2021072312,0.0,50.0,24.7,42.0,3.5,1016.9,307.0
23025,2021072313,0.0,48.0,25.1,48.0,2.8,1016.4,308.0
23026,2021072314,0.0,49.0,24.9,50.0,3.1,1016.1,268.0
23027,2021072315,0.0,49.0,24.8,48.0,4.1,1015.7,233.0
23028,2021072316,0.0,48.0,25.0,57.0,3.5,1015.3,197.0
23029,2021072317,0.0,47.0,25.1,60.0,2.5,1014.9,150.0
23030,2021072318,0.0,48.0,24.2,60.0,1.9,1015.0,89.0
23031,2021072319,0.0,54.0,22.4,31.0,1.9,1015.0,45.0
23032,2021072320,0.0,61.0,19.8,0.0,1.4,1015.2,10.0
23033,2021072403,0.0,80.0,16.2,0.0,2.8,1014.3,0.0
23034,2021072404,0.0,83.0,15.7,0.0,2.2,1013.8,0.0
23035,2021072405,0.0,79.0,17.5,43.0,2.0,1014.0,10.0
23036,2021072406,0.0,68.0,20.0,60.0,2.2,1014.0,44.0
23037,2021072407,0.0,60.0,22.5,60.0,2.4,1013.8,98.0
23038,2021072408,0.0,53.0,24.6,60.0,3.4,1013.3,151.0
23039,2021072409,0.0,47.0,26.0,60.0,4.1,1013.0,205.0
23040,2021072410,0.0,42.0,27.2,60.0,4.5,1012.5,250.0
23041,2021072411,0.0,41.0,27.9,57.0,4.8,1012.4,280.0
23042,2021072412,0.0,36.0,29.1,59.0,4.2,1012.0,295.0
23043,2021072413,0.0,36.0,29.7,49.0,3.9,1011.5,288.0
23044,2021072414,0.0,40.0,29.6,35.0,3.7,1011.3,214.0
23045,2021072415,0.0,36.0,30.1,46.0,4.0,1010.9,181.0
23046,2021072416,0.0,37.0,29.5,47.0,3.3,1010.5,181.0
23047,2021072417,0.0,40.0,28.2,16.0,4.1,1010.2,110.0
23048,2021072418,0.0,42.0,27.7,7.0,3.9,1009.7,57.0
23049,2021072419,0.0,45.0,26.7,0.0,3.4,1009.9,23.0
23050,2021072420,0.0,48.0,25.5,0.0,3.4,1010.2,4.0
23051,2021072503,0.0,64.0,19.6,0.0,2.8,1009.5,0.0
23052,2021072504,0.0,67.0,19.1,0.0,2.8,1009.6,0.0
23053,2021072505,0.0,67.0,19.5,0.0,3.6,1009.6,6.0
23054,2021072506,0.0,64.0,21.1,4.0,3.1,1010.0,30.0
23055,2021072507,0.0,60.0,22.5,41.0,3.7,1009.6,62.0
23056,2021072508,0.0,56.0,24.4,56.0,4.1,1009.6,91.0
23057,2021072509,0.0,50.0,26.2,48.0,3.1,1009.7,180.0
23058,2021072510,0.0,47.0,28.0,56.0,3.4,1009.4,243.0
23059,2021072511,0.0,44.0,29.1,60.0,3.5,1009.2,285.0
23060,2021072512,0.0,43.0,29.2,47.0,3.7,1009.1,258.0
23061,2021072513,0.0,42.0,30.6,48.0,3.1,1008.8,230.0
23062,2021072514,0.0,42.0,30.2,16.0,3.0,1008.6,233.0
23063,2021072515,0.0,47.0,29.1,19.0,4.2,1008.1,242.0
23064,2021072516,0.0,60.0,26.2,4.0,4.1,1008.7,141.0
23065,2021072517,2.6,86.0,20.5,0.0,5.3,1010.3,90.0
23066,2021072518,6.1,89.0,21.1,0.0,3.3,1010.3,30.0
23067,2021072519,0.2,90.0,20.7,0.0,2.0,1009.3,29.0
23068,2021072520,0.0,89.0,21.0,0.0,2.3,1010.2,5.0
23069,2021072603,0.0,91.0,19.2,0.0,1.8,1010.2,0.0
23070,2021072604,0.0,90.0,19.4,0.0,2.2,1010.5,0.0
23071,2021072605,0.0,87.0,20.0,0.0,1.9,1010.6,3.0
23072,2021072606,0.3,88.0,20.9,0.0,1.2,1010.5,15.0
23073,2021072607,0.0,80.0,21.7,3.0,1.1,1010.5,48.0
23074,2021072608,0.0,74.0,23.0,8.0,1.4,1010.8,97.0
23075,2021072609,0.0,66.0,24.3,3.0,1.6,1011.0,120.0
23076,2021072610,0.0,60.0,26.5,26.0,1.8,1010.8,184.0
23077,2021072611,0.0,53.0,28.5,60.0,1.9,1010.5,284.0
23078,2021072612,0.0,47.0,28.9,58.0,2.3,1010.1,212.0
23079,2021072613,0.0,51.0,28.9,40.0,2.8,1009.8,277.0
23080,2021072614,0.0,44.0,30.0,51.0,1.7,1009.6,138.0
23081,2021072615,0.0,40.0,29.6,36.0,2.7,1009.5,226.0
23082,2021072616,0.0,40.0,29.1,26.0,3.6,1009.4,141.0
23083,2021072617,0.0,45.0,28.1,0.0,3.6,1009.6,50.0
23084,2021072618,0.0,45.0,26.9,0.0,3.8,1009.6,31.0
23085,2021072619,0.0,48.0,26.2,27.0,3.4,1009.7,30.0
23086,2021072620,0.0,54.0,24.9,0.0,2.1,1011.3,6.0
23087,2021072703,0.0,84.0,19.6,0.0,2.5,1010.9,0.0
23088,2021072704,0.0,86.0,19.2,0.0,2.5,1011.1,0.0
23089,2021072705,0.0,83.0,19.7,26.0,3.1,1011.6,4.0
23090,2021072706,0.0,74.0,21.3,60.0,2.3,1011.9,45.0
23091,2021072707,0.0,65.0,22.9,60.0,2.6,1012.1,95.0
23092,2021072708,0.0,56.0,24.5,60.0,3.2,1012.0,107.0
23093,2021072709,0.0,49.0,25.8,60.0,3.4,1012.0,206.0
23094,2021072710,0.0,50.0,26.7,56.0,3.5,1012.1,194.0
23095,2021072711,0.0,45.0,27.8,51.0,4.5,1012.1,288.0
23096,2021072712,0.0,46.0,26.8,41.0,4.9,1011.8,218.0
23097,2021072713,0.0,45.0,26.9,32.0,5.3,1011.8,182.0
23098,2021072714,0.0,43.0,26.7,56.0,5.6,1011.8,221.0
23099,2021072715,0.0,43.0,27.2,43.0,4.5,1011.4,254.0
23100,2021072716,0.0,41.0,27.5,44.0,4.7,1011.3,161.0
23101,2021072717,0.0,43.0,26.5,21.0,4.0,1011.1,160.0
23102,2021072718,0.0,44.0,25.9,22.0,3.3,1011.0,71.0
23103,2021072719,0.0,48.0,25.0,15.0,2.4,1011.1,26.0
23104,2021072720,0.0,51.0,23.9,0.0,1.7,1011.4,10.0
23105,2021072803,0.0,70.0,19.3,0.0,1.5,1011.0,0.0
23106,2021072804,0.0,73.0,19.3,0.0,1.5,1011.1,0.0
23107,2021072805,0.0,73.0,19.0,0.0,1.8,1011.1,2.0
23108,2021072806,0.1,77.0,18.9,0.0,1.9,1011.1,6.0
23109,2021072807,0.0,74.0,19.8,0.0,1.2,1011.3,20.0
23110,2021072808,0.0,67.0,21.2,5.0,2.9,1011.4,39.0
23111,2021072809,0.0,65.0,22.6,40.0,3.8,1011.2,81.0
23112,2021072810,0.0,59.0,23.2,47.0,3.4,1011.4,197.0
23113,2021072811,0.0,55.0,23.4,21.0,3.2,1011.1,206.0
23114,2021072812,0.0,47.0,24.5,27.0,3.8,1011.0,166.0
23115,2021072813,0.0,48.0,24.1,0.0,4.1,1011.1,163.0
23116,2021072814,0.0,48.0,24.9,26.0,4.0,1011.1,151.0
23117,2021072815,0.0,49.0,24.3,4.0,4.1,1010.7,138.0
23118,2021072816,0.0,48.0,23.7,1.0,4.8,1010.5,97.0
23119,2021072817,0.0,48.0,24.3,58.0,4.3,1010.1,175.0
23120,2021072818,0.0,51.0,23.6,57.0,4.0,1010.1,99.0
23121,2021072819,0.0,55.0,22.8,18.0,2.7,1010.4,32.0
23122,2021072820,0.0,59.0,21.9,0.0,2.2,1010.5,5.0
23123,2021072903,0.0,81.0,17.7,0.0,2.5,1010.4,0.0
23124,2021072904,0.0,81.0,17.5,0.0,2.7,1010.6,0.0
23125,2021072905,0.0,79.0,17.7,14.0,3.1,1010.9,7.0
23126,2021072906,0.0,74.0,18.8,35.0,3.7,1010.8,34.0
23127,2021072907,0.0,64.0,20.5,60.0,4.0,1010.6,102.0
23128,2021072908,0.0,52.0,22.1,60.0,4.9,1010.4,105.42857142857143
23129,2021072909,0.0,54.0,21.8,29.0,5.8,1010.2,108.85714285714286
23130,2021072910,0.0,52.0,23.3,28.0,5.7,1010.0,112.28571428571428
23131,2021072911,0.0,51.0,22.3,11.0,5.2,1010.1,115.71428571428571
23132,2021072912,0.0,38.0,24.3,30.0,6.5,1009.9,119.14285714285714
23133,2021072913,0.0,41.0,23.2,33.0,6.2,1010.0,122.57142857142857
23134,2021072914,0.0,38.0,25.2,28.0,5.1,1009.5,126.0
23135,2021072915,0.0,36.0,24.6,26.0,6.6,1009.6,156.0
23136,2021072916,0.0,40.0,23.3,21.0,5.4,1009.7,139.0
23137,2021072917,0.0,38.0,23.0,11.0,5.4,1009.9,73.0
23138,2021072918,0.0,37.0,22.7,13.0,5.3,1010.0,59.0
23139,2021072919,0.0,38.0,22.0,25.0,4.5,1010.3,37.0
23140,2021072920,0.0,42.0,20.2,0.0,3.8,1010.8,9.0
23141,2021073003,0.0,66.0,14.3,0.0,2.4,1010.7,0.0
23142,2021073004,0.0,67.0,14.1,0.0,2.8,1010.7,0.0
23143,2021073005,0.0,67.0,14.4,22.0,2.8,1010.8,5.0
23144,2021073006,0.0,63.0,16.4,60.0,3.0,1010.7,43.0
23145,2021073007,0.0,57.0,18.8,60.0,3.4,1010.5,98.0
23146,2021073008,0.0,49.0,20.4,59.0,4.2,1010.3,155.0
23147,2021073009,0.0,45.0,22.1,56.0,5.7,1010.0,206.0
23148,2021073010,0.0,43.0,23.1,51.0,6.4,1009.8,251.0
23149,2021073011,0.0,43.0,23.0,52.0,6.5,1009.3,231.0
23150,2021073012,0.0,39.0,24.2,55.0,5.8,1008.6,227.0
23151,2021073013,0.0,39.0,25.2,56.0,5.3,1008.1,217.0
23152,2021073014,0.0,38.0,25.8,57.0,4.6,1007.6,236.0
23153,2021073015,0.0,37.0,26.4,60.0,4.5,1007.1,224.0
23154,2021073016,0.0,37.0,26.4,60.0,3.9,1006.7,172.0
23155,2021073017,0.0,38.0,26.3,60.0,3.6,1006.1,155.0
23156,2021073018,0.0,39.0,25.8,60.0,3.0,1005.9,96.0
23157,2021073019,0.0,43.0,24.6,30.0,1.9,1005.9,43.0
23158,2021073020,0.0,49.0,23.0,0.0,1.3,1005.9,5.0
23159,2021073103,0.0,63.0,19.5,0.0,4.0,1005.3,0.0
23160,2021073104,0.0,62.0,19.0,0.0,4.1,1005.6,0.0
23161,2021073105,0.0,62.0,19.1,40.0,3.1,1006.2,6.0
23162,2021073106,0.0,58.0,19.9,55.0,3.4,1006.4,44.0
23163,2021073107,0.0,51.0,20.9,60.0,5.1,1006.4,100.0
23164,2021073108,0.0,46.0,21.8,59.0,5.5,1006.0,157.0
23165,2021073109,0.0,44.0,22.3,47.0,6.5,1006.1,198.0
23166,2021073110,0.0,41.0,23.1,43.0,6.2,1005.8,198.0
23167,2021073111,0.0,43.0,22.4,13.0,6.4,1006.2,150.0
23168,2021073112,0.0,43.0,22.6,21.0,6.7,1006.5,120.0
23169,2021073113,0.0,38.0,23.4,23.0,6.7,1006.3,261.0
23170,2021073114,0.0,38.0,23.4,33.0,6.6,1006.3,161.0
23171,2021073115,0.0,37.0,23.7,29.0,6.8,1006.3,125.0
23172,2021073116,0.0,39.0,23.6,3.0,6.3,1006.3,75.0
23173,2021073117,0.0,39.0,23.1,14.0,6.4,1006.2,79.0
23174,2021073118,0.0,43.0,22.4,0.0,5.5,1006.6,24.0
23175,2021073119,0.0,46.0,21.6,5.0,5.2,1007.2,22.0
23176,2021073120,0.0,52.0,20.4,0.0,4.6,1007.7,7.0
23177,2021080103,0.0,76.0,15.7,0.0,2.2,1008.3,0.0
23178,2021080104,0.0,79.0,15.2,0.0,2.1,1008.3,0.0
23179,2021080105,0.0,79.0,16.0,2.0,2.3,1008.2,8.0
23180,2021080106,0.0,78.0,16.5,0.0,3.2,1008.4,23.0
23181,2021080107,0.0,74.0,17.2,0.0,3.4,1008.3,44.0
23182,2021080108,0.0,71.0,18.1,0.0,3.0,1008.2,70.0
23183,2021080109,0.0,70.0,18.7,1.0,3.3,1008.3,100.0
23184,2021080110,0.0,63.0,19.7,12.0,3.0,1008.1,167.0
23185,2021080111,0.0,58.0,20.8,2.0,3.3,1007.9,155.0
23186,2021080112,0.0,56.0,21.0,9.0,3.8,1007.6,153.0
23187,2021080113,0.0,52.0,22.4,24.0,2.9,1007.3,190.0
23188,2021080114,0.0,53.0,21.5,8.0,2.9,1007.1,106.0
23189,2021080115,0.0,61.0,20.8,1.0,3.4,1007.1,76.0
23190,2021080116,0.0,56.0,21.9,24.0,2.6,1007.0,158.0
23191,2021080117,0.0,53.0,21.5,27.0,3.4,1006.8,76.0
23192,2021080118,2.4,84.0,17.4,23.0,3.2,1007.0,65.0
23193,2021080119,0.0,85.0,16.9,6.0,0.8,1007.4,35.0
23194,2021080120,0.9,90.0,16.7,0.0,2.5,1008.3,3.0
23195,2021080203,0.0,89.0,14.7,0.0,3.1,1009.4,0.0
23196,2021080204,0.0,89.0,14.6,0.0,3.0,1009.8,0.0
23197,2021080205,0.0,89.0,14.7,0.0,2.8,1010.5,2.0
23198,2021080206,0.0,84.0,15.5,35.0,3.4,1010.8,32.0
23199,2021080207,0.0,77.0,16.1,30.0,4.7,1011.0,82.0
23200,2021080208,0.0,67.0,17.3,45.0,5.5,1011.2,126.0
23201,2021080209,0.0,60.0,18.4,42.0,5.4,1011.3,141.0
23202,2021080210,0.0,55.0,19.2,29.0,5.2,1011.4,198.0
23203,2021080211,0.0,53.0,19.0,8.0,6.0,1011.6,132.0
23204,2021080212,0.0,48.0,20.1,21.0,6.4,1011.5,143.0
23205,2021080213,0.0,43.0,21.7,49.0,6.2,1011.5,253.0
23206,2021080214,0.0,45.0,20.6,10.0,5.8,1011.5,294.0
23207,2021080215,0.0,44.0,21.0,25.0,4.9,1011.3,133.0
23208,2021080216,0.0,45.0,20.6,5.0,4.8,1011.5,96.0
23209,2021080217,0.0,39.0,21.8,45.0,4.3,1011.5,125.0
23210,2021080218,0.0,50.0,19.7,39.0,4.3,1011.9,93.0
23211,2021080219,0.0,56.0,18.2,1.0,4.1,1012.6,30.0
23212,2021080220,0.0,63.0,16.5,0.0,2.6,1013.1,5.0
23213,2021080303,0.0,84.0,12.5,0.0,1.6,1014.2,0.0
23214,2021080304,0.0,84.0,12.4,0.0,1.8,1014.4,0.0
23215,2021080305,0.0,80.0,13.9,0.0,1.2,1014.8,3.0
23216,2021080306,0.0,78.0,14.8,0.0,1.5,1014.7,14.0
23217,2021080307,0.0,77.0,15.4,0.0,1.9,1014.9,28.0
23218,2021080308,0.0,73.0,17.1,7.0,1.4,1015.0,98.0
23219,2021080309,0.0,64.0,18.9,34.0,1.8,1014.7,155.0
23220,2021080310,0.0,59.0,19.6,23.0,2.0,1014.6,133.0
23221,2021080311,0.0,54.0,20.6,37.0,1.8,1014.3,222.0
23222,2021080312,0.0,48.0,21.8,48.0,2.5,1013.8,143.0
23223,2021080313,0.0,44.0,22.3,47.0,2.3,1013.1,227.0
23224,2021080314,0.0,45.0,22.2,25.0,2.2,1012.7,216.0
23225,2021080315,0.0,43.0,22.0,5.0,2.4,1012.5,113.0
23226,2021080316,0.0,46.0,21.7,0.0,2.4,1012.4,79.0
23227,2021080317,0.0,47.0,21.4,0.0,1.6,1012.2,38.0
23228,2021080318,0.0,54.0,21.0,0.0,0.8,1012.3,44.0
23229,2021080319,0.0,54.0,19.6,0.0,2.0,1012.5,18.0
23230,2021080320,0.0,60.0,18.7,0.0,1.9,1012.9,3.0
23231,2021080403,0.0,81.0,15.9,0.0,1.3,1013.4,0.0
23232,2021080404,0.0,86.0,15.4,0.0,1.5,1013.3,0.0
23233,2021080405,0.0,87.0,15.7,0.0,1.4,1013.7,1.0
23234,2021080406,0.0,85.0,16.3,0.0,2.5,1014.0,11.0
23235,2021080407,0.0,81.0,16.8,0.0,2.2,1014.3,35.0
23236,2021080408,0.0,74.0,17.7,0.0,2.6,1014.5,66.0
23237,2021080409,0.0,70.0,19.0,0.0,2.2,1014.4,111.0
23238,2021080410,0.0,63.0,20.3,10.0,2.8,1014.0,203.0
23239,2021080411,0.0,56.0,21.8,47.0,3.6,1013.8,180.0
23240,2021080412,0.0,49.0,22.4,58.0,4.5,1013.7,93.0
23241,2021080413,0.0,54.0,21.5,31.0,4.4,1013.4,53.0
23242,2021080414,0.0,57.0,21.9,0.0,3.4,1013.3,147.0
23243,2021080415,0.0,54.0,21.6,15.0,2.7,1013.2,91.0
23244,2021080416,0.0,55.0,21.4,0.0,2.3,1013.2,134.0
23245,2021080417,0.0,57.0,21.4,0.0,2.1,1012.7,157.0
23246,2021080418,0.0,56.0,21.1,17.0,2.5,1012.8,100.0
23247,2021080419,0.0,61.0,19.5,16.0,2.1,1012.9,37.0
23248,2021080420,0.0,68.0,17.5,0.0,1.9,1013.2,4.0
23249,2021080503,0.0,79.0,14.5,0.0,2.9,1012.0,0.0
23250,2021080504,0.0,80.0,14.2,0.0,2.5,1011.8,0.0
23251,2021080505,0.0,78.0,15.0,4.0,2.2,1011.6,5.0
23252,2021080506,0.0,73.0,17.0,60.0,2.5,1011.5,36.0
23253,2021080507,0.0,67.0,19.1,60.0,3.0,1011.4,65.0
23254,2021080508,0.0,64.0,20.3,60.0,2.9,1011.2,106.0
23255,2021080509,0.0,62.0,21.4,44.0,3.3,1011.0,134.0
23256,2021080510,0.0,55.0,22.6,60.0,3.7,1010.6,182.0
23257,2021080511,0.0,54.0,23.3,43.0,4.0,1010.1,227.0
23258,2021080512,0.0,50.0,23.5,23.0,4.0,1009.4,212.0
23259,2021080513,0.0,48.0,23.7,24.0,3.5,1008.8,201.0
23260,2021080514,0.0,49.0,23.4,0.0,3.7,1008.5,143.0
23261,2021080515,0.4,61.0,21.5,0.0,3.2,1008.4,139.0
23262,2021080516,0.0,60.0,19.7,0.0,4.7,1008.5,86.0
23263,2021080517,0.0,67.0,19.8,0.0,1.6,1008.5,17.0
23264,2021080518,0.0,69.0,20.1,0.0,1.8,1008.6,7.0
23265,2021080519,0.0,71.0,19.0,0.0,2.5,1008.6,8.0
23266,2021080520,0.0,74.0,18.0,0.0,1.9,1008.7,4.0
23267,2021080603,0.0,85.0,16.3,0.0,1.0,1007.0,0.0
23268,2021080604,0.0,87.0,15.7,0.0,0.7,1006.9,0.0
23269,2021080605,0.0,87.0,15.9,0.0,0.5,1006.5,2.0
23270,2021080606,0.0,89.0,16.5,0.0,1.0,1006.3,22.0
23271,2021080607,0.0,79.0,18.2,0.0,0.8,1006.4,68.0
23272,2021080608,0.0,65.0,20.6,29.0,1.4,1006.6,157.0
23273,2021080609,0.0,51.0,22.7,60.0,2.9,1006.3,167.0
23274,2021080610,0.0,44.0,23.8,60.0,2.9,1006.1,203.0
23275,2021080611,0.0,42.0,24.7,46.0,3.0,1005.7,242.0
23276,2021080612,0.0,43.0,24.6,55.0,3.4,1005.3,299.0
23277,2021080613,0.0,38.0,25.7,58.0,3.2,1004.7,280.0
23278,2021080614,0.0,35.0,25.9,55.0,3.2,1004.6,270.0
23279,2021080615,0.0,39.0,25.3,46.0,2.6,1004.4,117.0
23280,2021080616,0.0,38.0,25.3,40.0,2.8,1004.2,64.0
23281,2021080617,0.0,64.0,21.1,0.0,4.1,1004.8,12.0
23282,2021080618,2.2,85.0,18.2,0.0,3.9,1005.0,9.0
23283,2021080619,0.6,88.0,18.1,0.0,1.3,1005.2,6.0
23284,2021080620,0.0,89.0,18.3,0.0,1.7,1005.5,2.0
23285,2021080703,0.0,92.0,15.1,0.0,2.2,1005.7,0.0
23286,2021080704,0.0,92.0,14.9,0.0,1.8,1005.6,0.0
23287,2021080705,0.0,91.0,15.4,35.0,1.3,1005.8,4.0
23288,2021080706,0.0,87.0,16.7,60.0,1.5,1006.1,33.0
23289,2021080707,0.0,82.0,18.2,60.0,2.6,1006.3,86.0
23290,2021080708,0.0,74.0,20.0,60.0,2.7,1006.5,142.0
23291,2021080709,0.0,67.0,21.4,58.0,2.4,1006.3,194.0
23292,2021080710,0.0,60.0,22.2,42.0,3.1,1006.1,222.0
23293,2021080711,0.0,54.0,23.6,55.0,3.2,1005.6,247.0
23294,2021080712,0.0,48.0,24.2,46.0,3.8,1005.4,177.0
23295,2021080713,0.0,46.0,24.3,40.0,4.2,1005.2,222.0
23296,2021080714,0.0,45.0,24.6,18.0,4.0,1004.9,172.0
23297,2021080715,0.0,45.0,24.2,0.0,3.7,1004.7,145.0
23298,2021080716,0.0,49.0,23.8,0.0,3.3,1004.3,115.0
23299,2021080717,0.0,49.0,23.6,0.0,3.0,1004.0,59.0
23300,2021080718,0.0,51.0,23.1,0.0,2.8,1004.0,25.0
23301,2021080719,0.0,56.0,22.5,0.0,2.6,1003.7,5.0
23302,2021080720,0.9,83.0,18.5,0.0,3.2,1004.5,0.0
23303,2021080803,0.0,87.0,16.5,0.0,3.1,1005.3,0.0
23304,2021080804,0.0,85.0,16.6,0.0,3.1,1006.0,0.0
23305,2021080805,0.0,85.0,16.6,9.0,3.2,1006.7,2.0
23306,2021080806,0.0,80.0,17.1,59.0,4.0,1007.5,30.0
23307,2021080807,0.0,73.0,18.5,60.0,4.3,1007.5,90.0
23308,2021080808,0.0,64.0,20.4,58.0,5.5,1008.0,147.0
23309,2021080809,0.0,58.0,21.7,42.0,6.1,1008.4,201.0
23310,2021080810,0.0,59.0,21.1,24.0,5.8,1008.9,184.0
23311,2021080811,0.0,49.0,23.2,43.0,6.1,1009.4,218.0
23312,2021080812,0.0,48.0,23.2,24.0,5.8,1009.9,139.0
23313,2021080813,0.0,44.0,23.9,37.0,6.2,1010.1,223.0
23314,2021080814,0.0,42.0,23.1,27.0,5.9,1010.5,165.0
23315,2021080815,0.0,45.0,22.6,21.0,5.0,1011.0,167.0
23316,2021080816,0.0,46.0,23.4,10.0,4.2,1011.2,40.0
23317,2021080817,0.0,41.0,22.5,53.0,5.1,1012.0,121.0
